post_id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity
FAC20250419000189,Facebook,17,5,1,user_246975,70,89,0,Travel,Spanish,319,Video,2,Neutral,0.163,0.213,0.624,30.3,Asia,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,1,0.624,0,0
FAC20250419000223,Facebook,18,5,1,user_458951,79,550,0,Science,German,333,Poll,2,Positive,0.747,0.099,0.153,2.6,Asia,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.747,0,0
FAC20250419000243,Facebook,18,5,1,user_186108,26718,472,0,Finance,English,107,Text,1,Positive,0.884,0.129,0.0,32.0,Asia,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,0.884,0,0
FAC20250419000262,Facebook,18,5,1,user_143978,10177,460,0,Food,Portuguese,345,Text,0,Positive,0.726,0.139,0.135,15.3,North America,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0.726,0,1
FAC20250419000287,Facebook,19,5,1,user_298376,1040,3387,0,Gaming,French,98,Video,1,Negative,0.128,0.913,0.0,90.8,North America,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.913,1,0
FAC20250419000290,Facebook,19,5,1,user_418344,48,3449,0,Business,English,252,Text,3,Negative,0.149,0.885,0.0,49.1,North America,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,1,0.885,0,0
FAC20250419000293,Facebook,19,5,1,user_428171,9506,630,0,Business,English,237,Text,2,Negative,0.036,0.727,0.237,73.4,Asia,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,1,0.727,1,1
FAC20250419000329,Facebook,20,5,1,user_208191,11121,3425,0,Climate,Spanish,344,Poll,1,Positive,0.865,0.095,0.039,25.7,North America,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,0.865,0,0
FAC20250419000337,Facebook,20,5,1,user_194697,35790,551,0,Science,Spanish,93,Image,1,Neutral,0.253,0.0,0.759,8.7,Asia,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0.759,0,0
FAC20250419000340,Facebook,20,5,1,user_426044,212,2319,0,Science,Spanish,45,Text,0,Positive,0.642,0.104,0.254,4.0,Europe,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0.642,0,0
FAC20250419000359,Facebook,21,5,1,user_130828,3302,1082,0,Climate,Hindi,287,Video,2,Positive,0.934,0.081,0.0,11.4,Europe,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,1,0.934,0,0
FAC20250419000360,Facebook,21,5,1,user_200544,5,2388,0,Gaming,English,171,Text,2,Neutral,0.186,0.079,0.735,9.0,South America,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,0.735,0,0
FAC20250419000384,Facebook,22,5,1,user_233015,89174,1601,0,Entertainment,English,219,Text,1,Neutral,0.174,0.107,0.719,3.6,South America,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,1,0.719,0,1
FAC20250420000426,Facebook,10,6,1,user_235322,2621,3548,0,Climate,Spanish,397,Video,2,Negative,0.102,0.608,0.291,74.4,Asia,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,0.608,1,0
FAC20250420000431,Facebook,10,6,1,user_83253,626,634,0,Food,Chinese,183,Text,0,Neutral,0.197,0.084,0.719,24.9,North America,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0.719,0,0
FAC20250420000474,Facebook,12,6,1,user_29911,6601,996,0,Business,Spanish,278,Video,1,Positive,0.64,0.073,0.287,16.0,North America,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,1,0.64,0,1
FAC20250420000541,Facebook,14,6,1,user_71082,2010,1278,0,Science,English,297,Text,2,Positive,0.618,0.057,0.324,0.0,North America,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,1,0.618,0,0
FAC20250420000568,Facebook,14,6,1,user_293306,1070,377,0,Health,Arabic,172,Image,5,Positive,0.725,0.149,0.126,34.5,Europe,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,0,0.725,0,0
FAC20250420000581,Facebook,15,6,1,user_247816,3791,2702,0,Politics,English,172,Image,0,Neutral,0.121,0.243,0.637,14.0,Europe,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,0,0.637,0,0
FAC20250420000593,Facebook,15,6,1,user_322718,1057,520,0,Food,English,159,Text,3,Positive,0.752,0.021,0.227,0.9,Asia,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,0,0.752,0,0
FAC20250420000597,Facebook,15,6,1,user_78721,1724,1042,0,Sports,English,356,Text,2,Negative,0.095,0.671,0.234,51.3,Europe,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,1,0.671,0,1
FAC20250420000632,Facebook,16,6,1,user_69842,1358,1701,0,Food,English,268,Text,2,Neutral,0.116,0.159,0.726,23.7,North America,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,1,0.726,0,0
FAC20250420000646,Facebook,16,6,1,user_352894,47932,2568,0,AI/ML,French,117,Video,2,Negative,0.111,0.672,0.218,29.3,Africa,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,0.672,0,0
FAC20250420000650,Facebook,16,6,1,user_327890,613,1924,0,Science,Korean,274,Text,3,Positive,0.629,0.028,0.342,0.0,North America,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,1,0.629,0,0
FAC20250420000665,Facebook,17,6,1,user_153137,162,1859,0,Entertainment,English,203,Image,1,Positive,0.889,0.013,0.098,34.1,North America,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,1,0.889,0,0
FAC20250420000681,Facebook,17,6,1,user_263599,769,3588,0,Finance,English,139,Text,2,Positive,0.627,0.022,0.351,0.0,Asia,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,0,0.627,0,0
FAC20250420000685,Facebook,17,6,1,user_143363,323,444,0,AI/ML,English,283,Text,3,Positive,0.788,0.137,0.075,0.0,South America,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,1,0.788,0,0
FAC20250420000770,Facebook,18,6,1,user_77455,216,2764,0,Science,Korean,280,Text,1,Negative,0.058,0.638,0.304,42.4,Europe,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0.638,0,0
FAC20250420000772,Facebook,18,6,1,user_402857,3,993,0,Climate,French,280,Image,1,Neutral,0.3,0.0,0.765,3.8,North America,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,1,0.765,0,0
FAC20250420000782,Facebook,19,6,1,user_175063,969,3519,0,Science,French,202,Image,2,Neutral,0.206,0.0,0.841,17.6,Europe,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,1,0.841,0,0
FAC20250420000810,Facebook,19,6,1,user_316078,3644,1953,0,Gaming,Spanish,277,Image,2,Negative,0.076,0.865,0.059,68.0,Asia,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,1,0.865,0,1
FAC20250420000875,Facebook,20,6,1,user_357668,355,1935,0,Technology,French,190,Text,1,Negative,0.109,0.891,0.001,63.4,Europe,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0.891,0,0
FAC20250420000892,Facebook,20,6,1,user_407535,14,650,0,Entertainment,English,108,Link,4,Positive,0.786,0.116,0.098,13.3,North America,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0.786,0,0
FAC20250420000893,Facebook,20,6,1,user_163106,173,239,0,Gaming,English,355,Link,1,Positive,0.923,0.022,0.055,28.3,South America,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0.923,0,0
FAC20250420000925,Facebook,21,6,1,user_384948,254,1563,0,Fashion,English,260,Text,3,Negative,0.109,0.753,0.138,71.8,North America,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,1,0.753,1,0
FAC20250420000939,Facebook,21,6,1,user_326454,575,3581,0,Business,English,124,Image,2,Positive,0.703,0.091,0.207,25.9,Asia,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0.703,0,1
FAC20250420000944,Facebook,21,6,1,user_437812,507,51,0,Gaming,English,84,Image,0,Positive,0.622,0.043,0.336,6.5,Europe,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0.622,0,0
FAC20250420000951,Facebook,21,6,1,user_254423,30246,890,0,Food,English,295,Video,2,Positive,0.8,0.088,0.112,10.9,Asia,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,1,0.8,0,1
FAC20250420000966,Facebook,22,6,1,user_59516,2095,77,0,Travel,English,319,Text,3,Negative,0.073,0.603,0.324,43.3,North America,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,0.603,0,0
FAC20250420000975,Facebook,22,6,1,user_482079,3671,1397,0,Climate,Korean,374,Video,3,Neutral,0.167,0.22,0.613,16.8,South America,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,1,0.613,0,0
FAC20250420000991,Facebook,22,6,1,user_49819,344,63,0,Gaming,English,150,Image,0,Positive,0.616,0.112,0.271,6.3,Asia,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0.616,0,0
FAC20250421001021,Facebook,5,0,0,user_128958,867,3276,0,Gaming,Portuguese,279,Text,3,Negative,0.012,0.658,0.33,69.5,Europe,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,1,0.658,0,0
FAC20250421001061,Facebook,9,0,0,user_194433,153,884,0,Business,English,211,Text,3,Positive,0.601,0.139,0.26,14.0,Europe,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,1,0.601,0,0
FAC20250421001076,Facebook,9,0,0,user_406670,297,2052,0,AI/ML,English,379,Text,4,Neutral,0.169,0.173,0.659,26.7,Unknown,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,1,0.659,0,0
FAC20250421001083,Facebook,9,0,0,user_172011,2175,2925,0,Climate,English,166,Image,3,Positive,0.718,0.074,0.208,19.9,North America,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0,0,0.718,0,1
FAC20250421001096,Facebook,10,0,0,user_442519,155,959,0,Health,English,256,Text,2,Positive,0.803,0.082,0.115,7.6,North America,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,1,0.803,0,0
FAC20250421001098,Facebook,10,0,0,user_112447,1196,1957,0,Business,Portuguese,320,Image,1,Positive,0.747,0.057,0.197,17.0,North America,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,0.747,0,0
FAC20250421001099,Facebook,10,0,0,user_231935,13,2072,0,Politics,English,300,Image,1,Negative,0.098,0.833,0.069,67.5,Asia,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,0.833,0,0
FAC20250421001108,Facebook,10,0,0,user_106372,118,1652,0,Sports,Portuguese,380,Text,1,Neutral,0.119,0.132,0.748,5.7,Asia,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,1,0.748,0,0
FAC20250421001135,Facebook,11,0,0,user_296652,5,2503,0,Education,English,82,Image,1,Negative,0.04,0.887,0.073,68.2,Europe,0.258819045102521,-0.9659258262890682,0.0,1.0,1,0,0,0.887,0,0
FAC20250421001158,Facebook,12,0,0,user_187602,18,3645,0,Sports,French,343,Image,4,Positive,0.846,0.029,0.125,14.7,North America,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,1,0.846,0,0
FAC20250421001164,Facebook,12,0,0,user_64780,2657,665,0,Gaming,Spanish,111,Text,0,Positive,0.718,0.085,0.198,17.6,Asia,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,0.718,0,1
FAC20250421001183,Facebook,12,0,0,user_422406,4833,48,0,Health,French,208,Poll,4,Positive,0.693,0.102,0.205,0.0,Unknown,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,1,0.693,0,1
FAC20250421001198,Facebook,12,0,0,user_111135,687,2633,0,Health,Spanish,209,Image,1,Neutral,0.154,0.0,0.849,5.9,Europe,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,1,0.849,0,0
FAC20250421001220,Facebook,13,0,0,user_454266,939,1540,0,Entertainment,Chinese,187,Image,1,Positive,0.741,0.027,0.233,0.4,Europe,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0,1,0.741,0,0
FAC20250421001252,Facebook,13,0,0,user_457669,905,3461,0,Climate,English,294,Image,3,Negative,0.138,0.601,0.261,58.5,North America,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0,1,0.601,0,0
FAC20250421001267,Facebook,13,0,0,user_295146,425,236,0,Business,English,172,Link,4,Positive,0.911,0.049,0.04,26.1,South America,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0,0,0.911,0,0
FAC20250421001272,Facebook,13,0,0,user_473516,4393,2224,0,Travel,Portuguese,282,Image,2,Positive,0.801,0.035,0.164,32.4,Asia,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0,1,0.801,0,0
FAC20250421001278,Facebook,13,0,0,user_99193,296,2496,0,Gaming,Chinese,286,Image,0,Positive,0.931,0.034,0.036,0.0,Europe,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0,1,0.931,0,0
FAC20250421001283,Facebook,13,0,0,user_77009,3956,974,0,Health,Portuguese,79,Text,3,Neutral,0.238,0.112,0.65,0.0,Europe,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,0.65,0,0
FAC20250421001364,Facebook,14,0,0,user_67232,2753,3247,0,Entertainment,Spanish,64,Image,0,Neutral,0.114,0.106,0.779,21.8,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,0,0.779,0,1
FAC20250421001389,Facebook,15,0,0,user_441108,549,760,0,Business,English,54,Video,3,Positive,0.641,0.011,0.348,2.3,Unknown,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0.641,0,0
FAC20250421001461,Facebook,15,0,0,user_196012,1735,1883,0,Science,English,140,Image,2,Neutral,0.276,0.022,0.702,2.8,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0.702,0,0
FAC20250421001464,Facebook,15,0,0,user_473058,3009,1448,0,Fashion,English,342,Image,3,Positive,0.633,0.067,0.3,23.5,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,1,0.633,0,0
FAC20250421001501,Facebook,15,0,0,user_166987,389,2813,0,Business,English,317,Link,1,Negative,0.128,0.684,0.188,56.4,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,1,0.684,0,0
FAC20250421001520,Facebook,16,0,0,user_167222,318,1646,0,Travel,Portuguese,255,Text,2,Positive,0.665,0.016,0.318,0.0,Europe,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.665,0,0
FAC20250421001523,Facebook,16,0,0,user_458837,3710,2134,0,Education,English,310,Text,3,Positive,0.775,0.105,0.12,0.0,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.775,0,0
FAC20250421001524,Facebook,16,0,0,user_198065,32,2521,0,Sports,English,116,Text,1,Neutral,0.051,0.241,0.708,5.2,Africa,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0.708,0,0
FAC20250421001531,Facebook,16,0,0,user_477655,1668,1953,0,Climate,Arabic,349,Text,0,Neutral,0.275,0.041,0.684,38.6,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.684,0,0
FAC20250421001565,Facebook,16,0,0,user_89483,281,398,0,Education,Chinese,289,Text,0,Negative,0.137,0.899,0.0,90.6,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.899,1,0
FAC20250421001583,Facebook,16,0,0,user_150652,414,895,0,Entertainment,Spanish,312,Text,0,Positive,0.718,0.065,0.217,2.7,Europe,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.718,0,0
FAC20250421001596,Facebook,16,0,0,user_327398,44,1411,0,Education,Portuguese,48,Image,3,Neutral,0.223,0.0,0.849,7.0,Europe,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0.849,0,0
FAC20250421001630,Facebook,17,0,0,user_297164,1525,184,0,AI/ML,English,281,Video,2,Positive,0.697,0.098,0.205,23.5,Africa,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,1,0.697,0,0
FAC20250421001632,Facebook,17,0,0,user_375610,10831,3298,0,Politics,Hindi,141,Video,0,Neutral,0.056,0.313,0.631,19.3,North America,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,0,0.631,0,0
FAC20250421001639,Facebook,17,0,0,user_434133,18690,1299,0,Education,Korean,42,Video,2,Negative,0.058,0.919,0.023,92.3,Asia,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,0,0.919,1,0
FAC20250421001655,Facebook,17,0,0,user_477031,751,2022,0,Technology,Spanish,335,Text,1,Neutral,0.159,0.224,0.617,30.1,Europe,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,1,0.617,0,0
FAC20250421001676,Facebook,17,0,0,user_159046,758,603,0,Climate,Portuguese,96,Image,2,Positive,0.935,0.087,0.0,16.9,North America,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,0,0.935,0,0
FAC20250421001725,Facebook,17,0,0,user_127696,2359,2579,0,Health,Portuguese,91,Image,4,Positive,0.696,0.105,0.199,27.4,Asia,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,0,0.696,0,0
FAC20250421001760,Facebook,17,0,0,user_291387,115,571,0,Gaming,English,390,Image,3,Positive,0.702,0.082,0.216,45.0,Europe,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,1,0.702,0,0
FAC20250421001781,Facebook,18,0,0,user_313198,1211,451,0,Gaming,English,56,Image,1,Neutral,0.077,0.223,0.7,21.3,Europe,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.7,0,0
FAC20250421001782,Facebook,18,0,0,user_87198,2259,1262,0,AI/ML,Portuguese,61,Image,1,Neutral,0.077,0.171,0.752,0.0,Europe,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.752,0,0
FAC20250421001796,Facebook,18,0,0,user_155047,349,2716,0,Sports,Chinese,353,Text,3,Positive,0.711,0.06,0.229,0.0,North America,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0.711,0,0
FAC20250421001818,Facebook,18,0,0,user_107890,13,3284,0,Health,Japanese,213,Image,1,Neutral,0.246,0.0,0.804,10.2,Asia,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,1,0.804,0,0
FAC20250421001819,Facebook,18,0,0,user_324160,1532,727,0,Travel,Chinese,288,Text,0,Negative,0.016,0.807,0.177,62.9,North America,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0.807,0,0
FAC20250421001830,Facebook,18,0,0,user_407476,30440,236,0,Travel,English,84,Text,2,Positive,0.732,0.113,0.155,23.0,North America,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0.732,0,1
FAC20250421001843,Facebook,18,0,0,user_225782,196,2022,0,Climate,Portuguese,93,Link,2,Neutral,0.224,0.081,0.696,0.0,Europe,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.696,0,0
FAC20250421001846,Facebook,18,0,0,user_175526,628,2282,0,Gaming,English,310,Image,2,Neutral,0.111,0.27,0.619,21.0,Africa,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,1,0.619,0,0
FAC20250421001871,Facebook,18,0,0,user_345692,1941,887,0,Politics,English,183,Text,0,Neutral,0.121,0.211,0.668,7.5,Asia,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0.668,0,1
FAC20250421001924,Facebook,19,0,0,user_218905,12510,3178,0,Technology,English,297,Poll,1,Negative,0.149,0.865,0.0,76.8,Oceania,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0.865,1,1
FAC20250421001949,Facebook,19,0,0,user_119199,263,2736,0,Technology,English,150,Image,2,Negative,0.08,0.939,0.0,74.4,South America,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0.939,1,0
FAC20250421001962,Facebook,19,0,0,user_382022,545,2488,0,Technology,Arabic,192,Image,4,Neutral,0.2,0.076,0.723,10.0,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0.723,0,0
FAC20250421001978,Facebook,19,0,0,user_396741,6544,2453,0,Education,English,323,Image,4,Neutral,0.106,0.087,0.807,5.8,South America,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0.807,0,1
FAC20250421001993,Facebook,19,0,0,user_1619,927,2404,0,Education,English,390,Poll,1,Positive,0.904,0.076,0.02,9.2,South America,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0.904,0,0
FAC20250421002022,Facebook,19,0,0,user_138127,1357,3431,0,Food,Spanish,355,Text,4,Negative,0.112,0.637,0.252,82.4,Oceania,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,1,0.637,1,0
FAC20250421002049,Facebook,20,0,0,user_412927,91,1581,0,Climate,Spanish,66,Image,0,Positive,0.901,0.017,0.082,5.1,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0.901,0,0
FAC20250421002076,Facebook,20,0,0,user_106054,40715,2888,0,Technology,Spanish,342,Text,2,Positive,0.928,0.018,0.054,0.0,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0.928,0,1
FAC20250421002096,Facebook,20,0,0,user_212569,106,290,0,Fashion,English,378,Image,0,Positive,0.881,0.06,0.059,29.3,South America,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.881,0,0
FAC20250421002106,Facebook,20,0,0,user_172253,72,2617,0,Food,Hindi,43,Video,5,Negative,0.023,0.892,0.085,59.9,Europe,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,0.892,0,0
FAC20250421002113,Facebook,20,0,0,user_458183,9087,494,0,Technology,Spanish,254,Text,2,Neutral,0.297,0.0,0.739,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0.739,0,1
FAC20250421002121,Facebook,20,0,0,user_444863,90,1324,0,Fashion,Portuguese,355,Text,3,Positive,0.7,0.142,0.157,28.4,Europe,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0.7,0,0
FAC20250421002124,Facebook,20,0,0,user_218021,171,1538,0,Travel,Portuguese,159,Text,1,Negative,0.05,0.773,0.177,95.6,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.773,1,0
FAC20250421002141,Facebook,20,0,0,user_416954,1444,2781,0,Sports,Spanish,280,Video,2,Neutral,0.288,0.104,0.607,31.5,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.607,0,0
FAC20250421002163,Facebook,20,0,0,user_72302,3769,2254,0,Technology,English,235,Image,1,Negative,0.066,0.731,0.203,51.3,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.731,0,0
FAC20250421002204,Facebook,21,0,0,user_49903,866,1261,0,Science,English,94,Text,2,Neutral,0.114,0.149,0.737,0.0,Asia,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.737,0,0
FAC20250421002263,Facebook,21,0,0,user_42994,461,2919,0,Health,English,390,Video,0,Neutral,0.292,0.001,0.708,11.9,Asia,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.708,0,0
FAC20250421002284,Facebook,21,0,0,user_297490,71,2087,0,Fashion,Spanish,381,Image,2,Neutral,0.192,0.001,0.807,0.0,North America,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.807,0,0
FAC20250421002325,Facebook,22,0,0,user_191005,179,432,0,Health,English,195,Text,0,Positive,0.832,0.117,0.052,0.0,South America,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,0.832,0,0
