emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
-0.09069156,1.4132526,-2.574077,0.5008315,-2.1433635,-2.205944,-1.4776719,-1.7518634,FAC20251008146502
-1.4631892,-0.38743886,2.2845807,2.2065763,0.3313585,-2.632143,-1.079428,-1.5060804,FAC20250807126682
-4.0153456,-0.25689313,1.3945043,1.33882,-1.211353,-1.2296197,-2.654488,-1.598266,FAC20250728123468
-1.8924139,1.1333529,-3.0134945,2.7193441,-1.3857235,0.033510048,-2.8430543,-0.08252984,FAC20250815059075
-1.4330773,-1.9615221,0.6726335,3.4809155,-1.7236484,-1.4469236,0.83137894,-2.3695107,FAC20250512010805
0.4088716,0.23799612,-1.7792263,2.986754,-2.5731418,-0.6587152,-1.8140006,-1.6624268,FAC20250420091543
-0.49758145,-2.924337,-0.8886167,2.8853984,1.6160291,0.19585387,-1.5538762,-2.8814971,FAC20250425093222
-0.66755515,-0.6046839,-0.96629125,3.9371712,2.223151,-1.7871236,0.8405282,-0.5056726,FAC20250501005970
-2.3026803,0.7788808,-2.844481,0.095527425,-0.47980937,-3.1599073,1.848212,-1.9440703,FAC20250722048838
-1.4220887,-1.7246991,0.7260978,3.597659,-1.2988085,-0.938633,0.711362,-2.418166,FAC20250502095372
0.37113637,0.6785104,-2.295854,1.9396762,-0.03433412,-3.055971,-3.799872,0.1578911,FAC20250816060062
-0.35339627,-0.9126822,-0.90616876,4.9118433,0.4285378,-1.7284836,1.4936668,-1.3681598,FAC20250922081825
-2.1820066,-0.014509209,2.3024092,2.4752276,0.65725,-2.2371094,-0.75539696,-1.7662046,FAC20250610108069
-1.0225195,-0.30586612,-0.32269314,3.873666,2.7045906,-1.7623025,0.52725774,-0.97095585,FAC20250527103526
-2.1467054,1.8719095,-0.70784485,0.056893773,-0.9741944,-2.4069002,-3.8038075,-1.580297,FAC20250530023702
0.36054596,-1.6101938,-0.07803893,3.8829837,-0.79693925,-0.8469399,-2.8397555,-1.1576618,FAC20250718047184
-3.246244,2.3711295,-0.08804403,1.5676136,1.2354915,-3.1951518,0.37987503,-1.1018167,FAC20250818130233
0.5174052,-2.0176868,-0.14353746,1.4252826,-0.06065581,-4.723475,0.2625845,-2.6142256,FAC20250607028177
-1.638694,-0.78011817,-3.0374527,-0.4376441,1.8752884,-2.0844607,0.70990217,-2.1463723,FAC20251011147658
0.3455881,2.538411,-1.5156032,1.2751479,0.90169924,-3.568026,-1.0269469,-2.937715,FAC20250901134758
-0.14482796,-2.075557,-3.804262,2.3041027,1.5302271,-2.1608167,-0.62404627,0.47401184,FAC20250809055778
0.053768028,-1.748248,-0.7864237,3.2770061,-0.6779916,-4.121654,-0.09939007,0.49835122,FAC20250922082152
0.34486586,-1.9163204,-2.4289744,-0.25689828,1.5950235,-2.0477698,-2.1826243,-3.06101,FAC20250902068744
-2.8682177,-2.4183047,-1.2027451,1.8794839,1.611453,-1.710949,-1.2304773,1.1792756,FAC20250904070402
-1.9283451,-1.2408457,-1.1102161,3.8102155,3.1157532,-1.5898739,0.5922379,-0.41885534,FAC20250601024605
-0.8846516,1.7711738,0.1423381,2.3921368,-1.1588569,-4.437068,0.40032876,-1.2870476,FAC20250817060708
-1.1903456,-1.24877,-2.6807358,3.497855,-1.7409003,0.04140867,0.9889724,-1.3724229,FAC20250922078515
-3.3144884,-1.9791526,0.24664803,0.4474834,-1.6026869,-1.0645719,-0.03354236,-2.8118742,FAC20250925142388
-2.1701722,-3.057442,-1.8710512,1.8468028,0.26880473,0.89676994,-0.4238645,-1.9250613,FAC20251004086695
0.54132885,-0.969152,-0.19079003,3.6463177,-1.0838721,-0.8149477,-2.8333006,-1.4571785,FAC20250704115701
-3.6519725,-0.3316117,-0.07314522,0.03321283,1.9927427,-1.6835612,-2.4664493,-0.8162495,FAC20250625035711
-3.1063962,-2.9296982,-1.3927135,1.8810303,0.1373083,1.1571654,-1.4702332,-2.5761566,FAC20250705040434
-0.009054489,0.72952944,-0.26097938,1.5302821,-1.7072691,-2.541893,0.3228731,-3.795325,FAC20250712118210
-0.97586495,0.7294156,0.48212817,1.8666812,-1.7462656,-3.2982466,0.9271946,-3.2512228,FAC20251001085820
0.61382496,0.019470269,-2.5957446,2.8888347,0.81247014,0.15023702,-0.6456012,-3.3372686,FAC20250524019691
-2.6656787,-0.65077484,-2.1773543,0.0756064,-2.2266116,0.3447521,-1.4691397,-3.0409381,FAC20250819130429
-0.09024414,-0.7170924,-2.7068896,-0.4555974,0.91956085,-1.8329822,-3.5641062,-2.6899302,FAC20250810056698
-1.1580042,-0.27678865,-0.341597,0.5513435,1.4068761,-5.0623765,0.04598221,-0.8052564,FAC20250916139528
0.97018194,0.5691569,-2.5270472,2.5641394,0.018398657,-1.7163665,-0.13829665,-0.3703181,FAC20250421001639
0.16649653,-1.2237278,0.14814025,3.8138223,-1.0480248,-0.85067785,-3.0474517,-1.2694373,FAC20251014148416
-0.40863562,-1.8004222,-1.0693088,2.7287316,-1.0489695,-3.8643768,0.550082,0.47194427,FAC20250525021413
-1.9016187,-1.5797877,-0.7505695,1.6710149,-3.3009076,-0.23805802,-2.10727,-2.3325474,FAC20250906071644
-1.6667614,1.8008268,-0.030854039,4.214191,0.24335805,-0.39716634,-0.14842467,-2.0192993,FAC20250425093389
-0.24389537,-1.7064538,-2.0839317,1.7928157,0.54080516,-1.1016092,-2.5119085,0.7166107,FAC20250815058522
-0.20169324,-1.0806885,-1.4077953,2.8785822,-1.1754857,-4.11144,0.40867102,0.5038919,FAC20250821062718
-1.2319764,-0.5787655,-1.2561058,3.8977242,3.0086937,-1.6452326,0.19758277,-0.20829748,FAC20250627036712
-3.2700694,0.2500609,0.533741,2.0063107,1.4332697,0.28378078,-0.9722739,-3.7309415,FAC20250709043244
-2.7231882,-1.5017216,0.9847682,4.0745244,0.410879,-1.3863525,-1.7779576,0.4799361,FAC20250803125400
-2.1279619,-3.3488615,-2.3677895,-0.4207067,-0.23955785,-2.3359697,0.17874394,-1.544102,FAC20250807126673
-0.65911955,-3.5985627,-0.49308175,2.7771192,0.13430952,-2.6859329,-0.013207875,-0.32748795,FAC20250926083700
-4.0672665,-2.229056,-1.64645,-0.34589514,-0.011708826,-2.3164065,0.75569963,-1.106163,FAC20250922081516
-3.3854415,-0.3118517,0.6213512,0.9769116,-0.89639646,-1.9189465,-3.0125742,0.20851628,FAC20250519016094
-0.65697235,1.5379071,0.35817367,1.605794,-1.2978452,-4.289466,-0.2603645,-1.6339701,FAC20250907072663
-0.91475344,0.85089046,0.5290674,2.1590934,-1.6476786,-3.434774,1.0712591,-2.802879,FAC20250822063672
-0.6363237,-0.408327,-1.1727486,4.053377,2.8202016,-2.2726963,0.41698274,-0.40978295,FAC20250513011518
-2.2446835,2.2566323,-0.19444902,1.5622942,-1.3442577,-2.419981,-3.4096982,-0.6041755,FAC20250705040958
-0.54912627,-1.4876182,-0.55629647,4.413801,0.4892974,-1.466615,1.5454788,-1.6291171,FAC20250526103079
-0.25108668,1.4759159,-2.8882995,0.354815,-2.0337439,-2.111604,-1.3029729,-1.9825816,FAC20250912138303
-0.48219693,-1.7829279,-2.450681,-0.856615,0.92764676,-1.987148,-2.991145,-2.6771812,FAC20250916139468
-1.648022,-3.2535388,-1.2327255,1.9790146,0.76467586,0.22278497,0.11349181,-3.245471,FAC20250621034579
-0.29660296,-2.1309986,-1.7794739,-0.51449656,1.4856144,-2.07944,-2.579947,-3.0655859,FAC20250917140020
-1.4462388,-2.932768,-1.7696416,1.6894889,1.844072,0.52414733,-2.6701565,-2.865942,FAC20250928143529
-0.47217977,-0.7269688,-2.1771991,3.8547947,-1.6840788,-0.32006162,0.80510455,-0.8040121,FAC20250426004005
-0.2504702,0.8530488,-2.2350106,3.817297,-1.1508638,-2.1537786,-2.7880168,0.891102,FAC20250710043502
-3.1623046,0.28227356,-0.32820314,1.9829457,-3.0947268,-2.7052736,-0.4159252,-0.006203486,FAC20250815129386
-0.3575015,-2.0154936,-3.776888,2.5887277,0.9213515,-2.128221,-0.7326751,0.9384052,FAC20250711044628
0.23676029,2.5500953,-1.2401235,1.670873,1.3935255,-2.820938,-1.0696713,-3.111744,FAC20250721048799
-1.5555933,-1.6968712,0.8882815,3.3469574,-2.0001097,-1.6293049,0.6746563,-2.1727242,FAC20250702115128
-0.33209133,1.4711303,-2.891026,2.879141,-2.64628,-0.5781615,-1.0698628,-2.3459377,FAC20250507097210
-1.0298258,0.95647603,0.4351715,2.4420993,-1.4173831,-3.6776903,1.2732977,-2.4292083,FAC20250517100295
0.72054684,-1.2003442,-2.6651447,0.880482,1.7200606,-1.8957784,-0.0988011,-4.059087,FAC20250419000340
-3.8017313,-2.4954147,-1.2019988,2.1474638,0.9434378,-1.3033148,-1.1991147,1.2478169,FAC20251010147302
-3.8695652,-0.22816299,-1.8165289,0.036202323,-0.9572618,-3.0099733,-1.5583812,0.95447695,FAC20251015148739
-3.91526,-2.0565166,-2.3799138,2.3258944,-1.335196,0.45710945,-0.45699924,-0.38914788,FAC20250705041185
-2.7196186,1.2662343,-3.0056772,3.1921022,-1.1690784,-1.4143001,0.09014224,0.89472675,FAC20250814129051
-1.650819,-1.9449174,0.5783365,3.6955605,-0.6473169,-1.3470488,1.4240663,-2.4689713,FAC20250627113408
0.34972137,-2.1928794,-1.4436747,0.76843375,0.08657414,-4.070843,-2.6530278,-0.26023456,FAC20250704115878
-3.3226871,0.42058903,-2.1812088,0.5031074,-1.2210982,-2.684064,-0.97695255,1.0575726,FAC20250704115859
-1.0339359,0.94358975,-1.8045685,2.4575145,0.94652396,0.7421156,-3.4052293,-2.4377909,FAC20250625035787
-1.7383925,-0.5289232,-1.613079,0.68193793,2.9332151,-1.5490848,-2.9232707,-0.39521435,FAC20250804053089
-3.5502682,-0.055086233,0.55749726,2.5949984,-2.8746083,-1.9510766,-1.1543484,-0.23988661,FAC20250801124629
-1.4314854,0.5533659,-1.4863993,-1.2603542,1.1435628,-3.9845634,-1.2432107,-2.4199526,FAC20250604106254
0.27678847,-1.643937,-0.776081,3.5024495,-1.169768,-0.7456035,-2.4363434,-0.5048405,FAC20250920140698
-1.8396496,0.7393966,-2.7104867,2.1396432,-1.0793129,-1.0296438,-3.0945828,1.0992064,FAC20250722048887
-1.9926767,-1.8586501,-0.50142246,-0.9078394,-1.116328,-4.120826,-1.9608661,-1.1404829,FAC20250609029098
-3.0599923,2.3707182,0.024364065,1.655031,1.242834,-3.091586,0.4103232,-1.1651008,FAC20250513011933
-0.71392006,2.3895543,-0.7332636,1.8345871,-0.3588518,-4.6157727,-0.99235886,-0.49522036,FAC20250704039700
-3.1417873,-0.62922764,1.4557766,1.7224295,-0.5870019,-1.2259591,-3.3741274,-1.1427382,FAC20250721048592
1.4056386,-0.81746274,-2.3078055,3.4646897,-1.2826169,-2.3028188,0.26198396,-1.4562553,FAC20250603105962
-2.0974057,-0.8396963,-1.5675337,4.119013,2.2643387,0.104194164,-0.0715975,-0.45162073,FAC20250719120650
-1.9266772,-2.58885,0.3535617,0.20184812,-1.5234922,-3.541834,-2.1834958,-1.0162494,FAC20250601024056
-3.8591218,-0.41580895,1.2932404,1.640625,-0.7643901,-0.79550797,-2.9572375,-1.3570377,FAC20250906136243
-2.9290144,-0.23816238,0.2298746,0.743928,1.5449681,-2.303668,1.4222059,-2.6186135,FAC20250630038195
-0.84200454,-1.594153,0.90425694,1.5306244,0.97613585,-3.9482179,-2.2961383,-0.26268947,FAC20250922080764
-0.6658728,0.22173807,0.09751842,1.6774563,-3.3287318,-2.8030226,-2.3475056,-1.7642896,FAC20250519016191
-3.3009255,-1.0727011,-1.0409771,1.0811075,2.6405766,-1.5272274,1.09684,-1.5852009,FAC20250428094258
-1.6862502,1.1904073,-3.1322699,0.16855231,2.3918073,-1.3515444,-0.08574367,-2.927467,FAC20250731124497
-1.4979349,-1.6007179,-1.190527,-0.6076756,-1.1263647,-4.675645,-1.639586,-0.47800553,FAC20250429005671
-0.21021007,-2.121936,-1.2996552,0.22985475,-1.8317432,-2.3003576,-1.8048071,-0.30355498,FAC20250610107952
-0.60239667,0.24563497,0.17387453,2.148103,-3.39468,-2.9229712,-2.1733243,-1.6607686,FAC20250903135215
-2.8822381,-1.1098542,-2.4356112,2.290444,-2.4795015,-0.28776562,1.0536308,-1.2345217,FAC20250928143378
0.46474108,-0.28954044,-1.5068789,3.4062884,-2.1143882,-0.3752842,-2.4620695,-1.7257694,FAC20251012089750
-3.5385334,-2.1622975,0.72458774,0.9206509,-1.4639268,-1.2200258,0.15373397,-2.867272,FAC20251009147103
-3.5704708,0.64395595,-1.3494298,0.19883013,-1.4096589,-3.3346438,-1.0703433,0.5741818,FAC20250902068059
-0.88557726,-0.09434378,-0.95048124,3.94689,3.0927732,-2.205043,0.36724707,-0.5708486,FAC20250816129597
-1.1777871,-2.0412278,0.38295346,3.739787,-0.61854804,-1.1396984,1.1944772,-2.4984696,FAC20250708116948
-0.755195,0.9377246,-2.9692569,1.167172,-2.9836512,-1.604542,-0.42243734,-1.6537889,FAC20250902068219
-3.4632406,0.8579395,-0.92508787,0.35996747,-1.8304265,-3.7314317,-0.65677756,0.22917321,FAC20250605026311
-1.4187404,-0.99231744,-2.6782334,3.7339513,-1.8663802,-0.02379446,1.0402049,-1.4020811,FAC20250714118875
-2.363026,2.5457163,-0.60212624,3.1845777,1.2361434,-1.8900491,0.65325844,-1.1217854,FAC20250823064533
-1.6486177,-2.3436759,0.7484798,0.57982343,-1.8557339,-3.4200454,-2.2855098,-1.2882965,FAC20250525020269
-0.13518849,-1.7984426,-2.7644095,2.0558817,1.6360794,-1.6732686,-1.9750191,0.68001384,FAC20250421002106
-3.1524072,0.00920443,0.38695073,2.0133617,2.2018392,0.095967144,-0.93291336,-3.4726212,FAC20250909137083
-3.0693016,0.45470312,0.029077927,2.0879838,2.1243749,0.1767298,-0.42135787,-3.098278,FAC20250913138498
-3.1935735,-2.3925455,-2.154887,2.1976712,-0.8615079,0.8361439,-0.0053316555,-1.2397263,FAC20250718120308
-0.3537409,-1.2075696,-2.7885756,-0.6706224,0.98964465,-1.923438,-3.3517854,-2.5629957,FAC20250912074364
-0.43508136,2.644627,-0.9504692,2.3566055,2.120862,-1.6707609,-1.8389456,-2.6195276,FAC20250621034692
-2.8004882,-1.6681304,-0.26995173,1.5429177,2.2601054,-1.8057907,1.6643175,-2.7294738,FAC20250922080117
0.7126315,-0.8956019,-3.4907668,2.8581963,0.4856933,0.17422579,-1.1846697,-2.211088,FAC20250922081342
-3.7957017,-0.48728895,0.6833681,1.2750449,-0.03976384,-0.577452,-3.09211,-0.59060025,FAC20251001085041
-3.1483748,-1.8732784,-2.4419775,1.9556745,-1.8543719,0.10610993,0.5217505,-1.009241,FAC20250501095153
-1.3793118,-0.6002802,-0.6814362,0.8927822,-3.2580168,-1.3369807,-2.8103921,-1.9341276,FAC20250525102997
-1.5769335,-3.1958537,-0.78973794,1.8441762,0.67760307,0.21153075,-0.266451,-3.6054068,FAC20250926142752
-1.194868,-1.0420673,-1.487546,0.73405695,1.6330209,-1.1862379,-2.7106466,0.5370039,FAC20250420091705
-2.8610585,1.7397648,-1.7862446,-0.0038854426,-0.43203318,-2.267418,1.1906222,-3.5575871,FAC20250604106197
-1.9969712,-1.308333,-3.9904203,0.61677307,0.33778098,0.6533871,-1.176968,-2.2929962,FAC20251011089432
0.015046515,-2.189976,-3.0139265,2.1242378,1.4219562,-1.8474919,-1.6022552,0.49484578,FAC20250716046646
-2.1083746,2.114861,0.238631,2.2163787,-1.1006745,-2.2438767,-3.2480545,-0.3650191,FAC20250508008696
-0.749108,-2.2654188,-2.7377238,2.2446709,-2.9075193,-1.5733215,0.638505,-1.4352757,FAC20250510010005
-1.9173336,-1.7985271,-1.6967133,2.962553,1.3469043,0.24947141,0.2978996,-0.13408032,FAC20250606027070
-1.0702306,0.45624366,-0.72427833,1.9431973,0.90915763,0.48770994,-3.5027406,-3.0201461,FAC20250902068760
0.62748384,-1.3445438,-2.389901,1.0898535,1.7424291,-1.853427,0.053358737,-4.089251,FAC20250827066457
0.7053288,0.73971605,-2.42776,1.6939067,0.12361727,-3.1523085,-3.6955667,-0.31706747,FAC20250607028656
-3.101679,-0.39161524,-3.3491287,0.6403377,-1.233045,-2.372938,-0.62184787,1.1226989,FAC20250510009756
-3.2542284,0.09167215,0.6543099,0.46001154,0.74848914,-3.3028114,1.1468853,-2.7429128,FAC20250524019350
-0.065262154,-0.15203689,-1.8858172,3.8435616,-2.5702703,-0.16405897,-1.7064788,-1.605782,FAC20250521017823
-0.8605767,-3.978054,-0.37136942,2.6742802,0.18468861,-2.2232876,-0.37845716,-0.5515338,FAC20250519015029
-1.7598007,0.9142872,-3.1822488,0.13216513,2.507663,-1.3735847,-0.03856841,-2.8504126,FAC20250820130797
-3.6182747,-0.048602235,-1.7974274,-0.015435827,-1.1871744,-2.9471202,-1.5344304,0.8232221,FAC20250505007216
-3.6978154,-1.4387467,0.24539864,1.1362798,-1.8344495,-0.7487,0.49169695,-3.0879538,FAC20250619033879
-0.18745145,-0.32291028,-0.30009684,0.24836026,0.9382499,-4.9075675,-0.210348,-1.6448716,FAC20250611108335
-0.8389923,-0.772186,-1.5498317,1.8169153,-1.6434731,-3.8300247,1.1171185,0.1027928,FAC20250530023427
-1.5933166,1.420774,0.9210153,0.26233032,-0.32201687,-2.7181342,-2.7615173,-2.978173,FAC20250718047208
0.19081473,-2.0784342,-1.5500425,0.5661572,-0.12694277,-4.1498694,-2.3851807,-0.14346355,FAC20250710043468
-1.7766556,0.3214201,-1.0341277,0.91174024,-3.3331432,-1.0766938,-3.1059144,-2.310613,FAC20250623034792
-3.0907245,-2.4818451,-2.3148947,0.8611478,0.3635711,-0.5035852,-2.0275178,0.5831111,FAC20250902068670
-3.1715908,-1.5799173,-2.7849655,0.9696545,1.9882048,-0.104387134,0.8365164,-1.6458737,FAC20250705041358
0.66460824,1.7726355,-2.3617315,3.7246842,-0.21354072,-3.0738552,0.30492598,-1.1780144,FAC20250530023847
0.17391466,-1.114372,-1.465452,1.327754,-1.1902776,-0.7437459,-1.7984824,0.102047555,FAC20250604106068
0.07288634,0.0136032915,-2.901707,-0.33687747,-1.2608234,-3.1340513,-0.55003566,-1.1930107,FAC20250526021779
-0.39180827,-0.9398294,-1.5301536,2.6136906,-0.87533355,-3.7468536,1.0710033,0.34335548,FAC20250527103461
-0.9546457,-3.5533862,-0.7944154,2.784842,-0.078673534,-2.7866817,0.18841998,0.10894718,FAC20250531104955
-2.8290281,-1.521325,1.3682013,4.494376,0.4699256,-1.0641534,-1.4952177,-0.34002241,FAC20250519015972
-3.1898954,-1.2662774,0.50803113,0.45609722,-1.3983628,-1.0306877,-0.20964032,-4.0371957,FAC20250705040363
0.48243093,1.5772195,-3.201181,2.985661,0.37987503,-2.4173758,0.056496557,-0.70253956,FAC20250829133731
-1.6207039,0.58520126,-3.23736,0.15117602,2.318077,-1.2275106,0.123227894,-2.8084087,FAC20250827133035
-2.5511174,0.09576163,-3.849951,0.83245075,2.3268769,-1.9505644,-0.76803666,0.4616156,FAC20250826065592
-0.57899845,-1.6348176,-1.3042202,4.573565,0.5096725,-1.3489925,1.7295104,-1.4883647,FAC20250926083856
0.31978413,-0.08103332,-3.0350084,2.6853747,0.84968334,0.36985844,-0.31160167,-2.724563,FAC20250703115532
1.7320714,-0.7131258,-2.1797714,3.8289993,-0.78163856,-2.371289,-0.32914117,-1.4626256,FAC20250927142992
-2.6833696,-2.1666887,0.77732456,0.16393737,-1.2030923,-1.7787169,-0.27551162,-3.4327798,FAC20250428094230
-0.78578186,2.5985992,-0.86176366,2.70437,2.3001688,-1.5409741,-2.3025472,-2.1473413,FAC20250701039011
-1.6951174,0.58043134,-1.9815682,0.82448846,-1.0450753,-2.0673492,2.026062,-1.6868986,FAC20250420091739
0.8619977,-0.536383,-0.8940755,1.9370561,2.8731112,-2.6096134,-1.7043102,-2.3084621,FAC20250630114580
-2.4648538,-2.1326025,-2.696331,0.336749,-0.10398323,-0.27668798,-2.532031,-0.18742143,FAC20250922141356
-1.6586297,-1.5191636,-0.95917916,3.8604143,2.3667629,-0.96060336,0.89019847,-0.7002259,FAC20250421001531
-2.6329222,1.1440331,-3.2147331,3.1614795,-0.9368534,-1.4980987,0.4365857,0.8248245,FAC20250816059673
-0.8674101,-1.2447239,-0.18558948,0.66451627,-2.6818366,-3.1128078,-2.6842089,-0.90429765,FAC20250816059906
-0.9205957,-0.4973761,-0.12618218,1.2336786,-3.3603768,-2.4409182,-2.7091904,-1.5841429,FAC20250624035395
-2.8074558,-3.1443326,-1.8466594,0.7100097,1.0813789,-0.8567601,-2.3173616,0.009225101,FAC20250805053570
-0.09000264,-2.1360698,-2.6863205,2.537537,2.376097,-1.0590311,-1.7685109,-0.3121016,FAC20250717047127
1.3487,-0.67491704,-0.71537787,0.9719746,-0.22679211,-2.6916947,-2.5819097,-3.3564827,FAC20250922081113
-3.03766,-0.67938447,-1.6601576,0.43275133,2.801,-1.4870117,-0.28871855,-0.40293944,FAC20250516013278
0.28885075,0.97401184,-2.1872373,2.255445,-2.5510066,-0.9447673,-1.6041901,-1.7417622,FAC20250630038315
-0.79871327,-2.087875,0.30184975,3.4162047,-1.727974,-0.30006146,-0.4038417,-2.3540606,FAC20250905071332
0.6559717,-1.2405508,-2.4207048,0.6781719,1.1593022,-2.205149,0.21922189,-4.0832076,FAC20250720048012
-0.20902231,0.67310756,-0.3716125,1.8066441,-2.0232618,-2.6368437,0.9368111,-2.652496,FAC20250822063771
0.95016545,-1.7066042,-4.0396423,1.3080981,-1.0877407,-1.3289832,-1.4617463,-2.2841442,FAC20250512010383
-1.359595,-0.8620788,-1.9669006,1.2665327,3.4207182,-1.0666702,-2.3249485,-0.6816168,FAC20250705041429
-2.5144975,0.28563163,-1.5689292,0.6630088,3.0430586,-1.4417137,-2.9930062,-0.7012148,FAC20250807054909
-2.6066256,-3.1466036,-2.076832,0.78127587,1.5382692,-0.8028159,-2.1343794,-0.21947812,FAC20250515012695
-3.5872595,-0.3486803,0.6458914,0.37806678,0.34748346,-2.4780452,-2.8574746,-0.024847057,FAC20250616032023
0.04835309,0.37294075,-2.050703,2.924609,-1.0492142,-3.0135882,-3.0303051,0.8761946,FAC20250727123182
-0.94020915,0.84601533,0.9079218,0.42018872,0.6437801,-2.7216914,-3.1620352,-2.5230355,FAC20250526021853
-1.6301292,0.80761456,-1.8972237,2.2669172,0.8347947,1.0915887,-3.103327,-2.3534377,FAC20250804052527
-1.3028274,-2.7610495,-2.0165234,0.73181397,2.097273,-3.3194785,0.9224891,-1.2126489,FAC20250510009764
-0.108744375,-0.30096748,0.115218446,4.5160875,1.5463198,-2.2653284,0.5180368,-1.1742581,FAC20250705041308
-1.9447633,-1.826968,-1.2135441,1.1138536,-2.9528246,0.07331717,-1.2760266,-2.712118,FAC20250508008974
-1.5938845,-1.8784896,-0.7433601,-0.75722975,-0.79786086,-4.1750913,-2.0712981,-0.76064193,FAC20250421001164
-1.1880121,-0.08170205,-2.6253014,1.5560026,-0.3077506,-2.4923306,2.4547005,-1.5506762,FAC20250519015186
0.15565173,-1.6536256,-1.8151119,-0.049666837,0.7310562,-2.4863176,-0.14461508,-4.1781054,FAC20250910073458
-0.3982106,0.92555237,-2.2234633,4.0580173,-1.2332056,-1.7648176,-2.6284628,0.80111617,FAC20251017090596
-1.6325874,0.20000921,0.6341243,4.0989895,-0.17241839,-2.695888,-1.253756,0.8811292,FAC20250428004276
-4.467905,-0.608856,-0.7509552,1.5661911,1.3055062,-0.46536055,0.9748781,-1.6663929,FAC20250607028458
